family,design,degree,N,task_estimator,estimator,method,estimand_type,estimand_id,point_summary,n_reps,mean_true,bias,abs_bias,rmse,mae,empirical_sd_error,emp_sd,raw_sd_est,raw_variance_est,bias_mcse,mcse_bias,avg_post_sd,sd_ratio_error,sd_ratio,cover90,mcse_cover90,len90,cover95,mcse_cover95,len95
correction_audit,baseline,1,800,current_hybrid_intercept,,current_hybrid,GATT,g=4_t=5,mean,100,3.7545177513062837,0.009234958193996312,0.009234958193996312,0.1099244162526951,0.08789058794214721,0.11008762733648447,0.11008762733648447,0.11641706871732128,0.013552933888733507,0.011008762733648448,0.011008762733648448,0.11317149884718032,1.0280128801510995,1.0280128801510995,0.89,0.031288975694324025,0.37079570830538694,0.95,0.021794494717703377,0.4424478921309841
correction_audit,baseline,1,800,current_hybrid_intercept,,current_hybrid,GATT,g=4_t=5,median,100,3.7545177513062837,0.009107291908038655,0.009107291908038655,0.110096969163535,0.08796341896421814,0.11027238934390735,0.11027238934390735,0.11648502185719074,0.013568760317070204,0.011027238934390735,0.011027238934390735,0.11317149884718032,1.026290438799068,1.026290438799068,0.89,0.031288975694324025,0.37079570830538694,0.95,0.021794494717703377,0.4424478921309841
correction_audit,baseline,1,800,current_hybrid_intercept,,current_hybrid,GATT,g=4_t=6,mean,100,3.7545177513062837,0.015875246168689225,0.015875246168689225,0.09272004294109062,0.07241961109162133,0.09181108690604804,0.09181108690604804,0.10429828767131402,0.010878132811168175,0.009181108690604805,0.009181108690604805,0.11380060048564088,1.239508258976338,1.239508258976338,0.94,0.023748684174075843,0.37328113907132576,0.99,0.009949874371066205,0.4444086034287224
correction_audit,baseline,1,800,current_hybrid_intercept,,current_hybrid,GATT,g=4_t=6,median,100,3.7545177513062837,0.01614330184199031,0.01614330184199031,0.09246134610822412,0.07225374923785312,0.09149981691091251,0.09149981691091251,0.10400461084171218,0.010816959076335996,0.009149981691091252,0.009149981691091252,0.11380060048564088,1.2437248983398645,1.2437248983398645,0.94,0.023748684174075843,0.37328113907132576,0.99,0.009949874371066205,0.4444086034287224
correction_audit,baseline,1,800,current_hybrid_intercept,,current_hybrid,GATT,g=4_t=7,mean,100,3.7545177513062837,-0.008131717967120098,0.008131717967120098,0.10988693731273547,0.08535173972696222,0.11013771982458079,0.11013771982458079,0.12721215146862533,0.016182931481276475,0.011013771982458079,0.011013771982458079,0.11310244003736888,1.026918300265432,1.026918300265432,0.89,0.031288975694324025,0.37111829062190593,0.95,0.021794494717703377,0.4418181597033985
correction_audit,baseline,1,800,current_hybrid_intercept,,current_hybrid,GATT,g=4_t=7,median,100,3.7545177513062837,-0.00819446558028603,0.00819446558028603,0.10965712533951585,0.08522115218475103,0.10990140609747365,0.10990140609747365,0.12699529709407478,0.01612780548401232,0.010990140609747364,0.010990140609747364,0.11310244003736888,1.0291264147890535,1.0291264147890535,0.89,0.031288975694324025,0.37111829062190593,0.95,0.021794494717703377,0.4418181597033985
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ATT,ATT,mean,100,3.7545177513062837,0.004407834286650072,0.004407834286650072,0.082989756745393,0.06763859375786123,0.08329011437794914,0.08329011437794914,0.0964505844819494,0.009302715246909659,0.008329011437794914,0.008329011437794914,0.09668362932743779,1.1608055775828607,1.1608055775828607,0.94,0.023748684174075843,0.31816817613276194,0.98,0.014000000000000005,0.379318702455684
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ATT,ATT,median,100,3.7545177513062837,0.004539172532780546,0.004539172532780546,0.0828396101399649,0.0674873088582811,0.08313185899921689,0.08313185899921689,0.09629162033149874,0.0092720761460655,0.00831318589992169,0.00831318589992169,0.09668362932743779,1.1630153648837391,1.1630153648837391,0.94,0.023748684174075843,0.31816817613276194,0.98,0.014000000000000005,0.379318702455684
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ES,k=0,mean,100,3.7545177513062837,0.003631772328555063,0.003631772328555063,0.10876320909735968,0.08383030140028894,0.10925018032904482,0.10925018032904482,0.11769046259334966,0.013851044985436635,0.010925018032904483,0.010925018032904483,0.11559471947941063,1.0580734890437438,1.0580734890437438,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ES,k=0,median,100,3.7545177513062837,0.0038125201589213997,0.0038125201589213997,0.10887735603462895,0.08364129047993296,0.1093587523441626,0.1093587523441626,0.11804806902595455,0.013935346600756529,0.01093587523441626,0.01093587523441626,0.11559471947941063,1.0570230274356354,1.0570230274356354,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ES,k=1,mean,100,3.7545177513062837,0.009408982464491946,0.009408982464491946,0.1131167304231134,0.09074465540464458,0.113292620809553,0.113292620809553,0.11878365616816676,0.01410955697267726,0.011329262080955301,0.011329262080955301,0.11531135363273697,1.0178187494362716,1.0178187494362716,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ES,k=1,median,100,3.7545177513062837,0.009207256594866818,0.009207256594866818,0.11317522499201012,0.09087499452814667,0.1133683456523375,0.1133683456523375,0.11876628878804005,0.014105431352484127,0.01133683456523375,0.01133683456523375,0.11531135363273697,1.0171388933058794,1.0171388933058794,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ES,k=2,mean,100,3.7545177513062837,0.01484302699982754,0.01484302699982754,0.09432076868973865,0.07381208608194648,0.09361479182366134,0.09361479182366134,0.10523486920156143,0.011074377695869742,0.009361479182366133,0.009361479182366133,0.11651296760413946,1.2445999754356187,1.2445999754356187,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ES,k=2,median,100,3.7545177513062837,0.014990029208353848,0.014990029208353848,0.09405114465915516,0.07362274540516989,0.09331664805419632,0.09331664805419632,0.10496073136326,0.01101675512831043,0.009331664805419632,0.009331664805419632,0.11651296760413946,1.2485764333977278,1.2485764333977278,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ES,k=3,mean,100,3.7545177513062837,-0.010252444646274044,0.010252444646274044,0.1115056994297568,0.08547724248605033,0.11159273167062213,0.11159273167062213,0.12811867765088925,0.01641439556301247,0.011159273167062212,0.011159273167062212,0.11552927796626382,1.0352760097965952,1.0352760097965952,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,ES,k=3,median,100,3.7545177513062837,-0.010342517140318174,0.010342517140318174,0.11116879131740927,0.08529953209349277,0.11124425987768198,0.11124425987768198,0.1277724490215421,0.016325798728962577,0.011124425987768197,0.011124425987768197,0.11552927796626382,1.0385190039764156,1.0385190039764156,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,GATT,g=4_t=4,mean,100,3.7545177513062837,0.003631772328555063,0.003631772328555063,0.10876320909735968,0.08383030140028894,0.10925018032904482,0.10925018032904482,0.11769046259334966,0.013851044985436635,0.010925018032904483,0.010925018032904483,0.11559471947941063,1.0580734890437438,1.0580734890437438,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,GATT,g=4_t=4,median,100,3.7545177513062837,0.0038125201589213997,0.0038125201589213997,0.10887735603462895,0.08364129047993296,0.1093587523441626,0.1093587523441626,0.11804806902595455,0.013935346600756529,0.01093587523441626,0.01093587523441626,0.11559471947941063,1.0570230274356354,1.0570230274356354,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,GATT,g=4_t=5,mean,100,3.7545177513062837,0.009408982464491946,0.009408982464491946,0.1131167304231134,0.09074465540464458,0.113292620809553,0.113292620809553,0.11878365616816676,0.01410955697267726,0.011329262080955301,0.011329262080955301,0.11531135363273697,1.0178187494362716,1.0178187494362716,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,GATT,g=4_t=5,median,100,3.7545177513062837,0.009207256594866818,0.009207256594866818,0.11317522499201012,0.09087499452814667,0.1133683456523375,0.1133683456523375,0.11876628878804005,0.014105431352484127,0.01133683456523375,0.01133683456523375,0.11531135363273697,1.0171388933058794,1.0171388933058794,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,GATT,g=4_t=6,mean,100,3.7545177513062837,0.01484302699982754,0.01484302699982754,0.09432076868973865,0.07381208608194648,0.09361479182366134,0.09361479182366134,0.10523486920156143,0.011074377695869742,0.009361479182366133,0.009361479182366133,0.11651296760413946,1.2445999754356187,1.2445999754356187,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,GATT,g=4_t=6,median,100,3.7545177513062837,0.014990029208353848,0.014990029208353848,0.09405114465915516,0.07362274540516989,0.09331664805419632,0.09331664805419632,0.10496073136326,0.01101675512831043,0.009331664805419632,0.009331664805419632,0.11651296760413946,1.2485764333977278,1.2485764333977278,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,GATT,g=4_t=7,mean,100,3.7545177513062837,-0.010252444646274044,0.010252444646274044,0.1115056994297568,0.08547724248605033,0.11159273167062213,0.11159273167062213,0.12811867765088925,0.01641439556301247,0.011159273167062212,0.011159273167062212,0.11552927796626382,1.0352760097965952,1.0352760097965952,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit,,current_hybrid,GATT,g=4_t=7,median,100,3.7545177513062837,-0.010342517140318174,0.010342517140318174,0.11116879131740927,0.08529953209349277,0.11124425987768198,0.11124425987768198,0.1277724490215421,0.016325798728962577,0.011124425987768197,0.011124425987768197,0.11552927796626382,1.0385190039764156,1.0385190039764156,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ATT,ATT,mean,100,3.7545177513062837,0.004407834286650072,0.004407834286650072,0.082989756745393,0.06763859375786123,0.08329011437794914,0.08329011437794914,0.0964505844819494,0.009302715246909659,0.008329011437794914,0.008329011437794914,0.09668362932743779,1.1608055775828607,1.1608055775828607,0.94,0.023748684174075843,0.31816817613276194,0.98,0.014000000000000005,0.379318702455684
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ATT,ATT,median,100,3.7545177513062837,0.004539172532780546,0.004539172532780546,0.0828396101399649,0.0674873088582811,0.08313185899921689,0.08313185899921689,0.09629162033149874,0.0092720761460655,0.00831318589992169,0.00831318589992169,0.09668362932743779,1.1630153648837391,1.1630153648837391,0.94,0.023748684174075843,0.31816817613276194,0.98,0.014000000000000005,0.379318702455684
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ES,k=0,mean,100,3.7545177513062837,0.003631772328555063,0.003631772328555063,0.10876320909735968,0.08383030140028894,0.10925018032904482,0.10925018032904482,0.11769046259334966,0.013851044985436635,0.010925018032904483,0.010925018032904483,0.11559471947941063,1.0580734890437438,1.0580734890437438,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ES,k=0,median,100,3.7545177513062837,0.0038125201589213997,0.0038125201589213997,0.10887735603462895,0.08364129047993296,0.1093587523441626,0.1093587523441626,0.11804806902595455,0.013935346600756529,0.01093587523441626,0.01093587523441626,0.11559471947941063,1.0570230274356354,1.0570230274356354,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ES,k=1,mean,100,3.7545177513062837,0.009408982464491946,0.009408982464491946,0.1131167304231134,0.09074465540464458,0.113292620809553,0.113292620809553,0.11878365616816676,0.01410955697267726,0.011329262080955301,0.011329262080955301,0.11531135363273697,1.0178187494362716,1.0178187494362716,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ES,k=1,median,100,3.7545177513062837,0.009207256594866818,0.009207256594866818,0.11317522499201012,0.09087499452814667,0.1133683456523375,0.1133683456523375,0.11876628878804005,0.014105431352484127,0.01133683456523375,0.01133683456523375,0.11531135363273697,1.0171388933058794,1.0171388933058794,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ES,k=2,mean,100,3.7545177513062837,0.01484302699982754,0.01484302699982754,0.09432076868973865,0.07381208608194648,0.09361479182366134,0.09361479182366134,0.10523486920156143,0.011074377695869742,0.009361479182366133,0.009361479182366133,0.11651296760413946,1.2445999754356187,1.2445999754356187,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ES,k=2,median,100,3.7545177513062837,0.014990029208353848,0.014990029208353848,0.09405114465915516,0.07362274540516989,0.09331664805419632,0.09331664805419632,0.10496073136326,0.01101675512831043,0.009331664805419632,0.009331664805419632,0.11651296760413946,1.2485764333977278,1.2485764333977278,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ES,k=3,mean,100,3.7545177513062837,-0.010252444646274044,0.010252444646274044,0.1115056994297568,0.08547724248605033,0.11159273167062213,0.11159273167062213,0.12811867765088925,0.01641439556301247,0.011159273167062212,0.011159273167062212,0.11552927796626382,1.0352760097965952,1.0352760097965952,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,ES,k=3,median,100,3.7545177513062837,-0.010342517140318174,0.010342517140318174,0.11116879131740927,0.08529953209349277,0.11124425987768198,0.11124425987768198,0.1277724490215421,0.016325798728962577,0.011124425987768197,0.011124425987768197,0.11552927796626382,1.0385190039764156,1.0385190039764156,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,GATT,g=4_t=4,mean,100,3.7545177513062837,0.003631772328555063,0.003631772328555063,0.10876320909735968,0.08383030140028894,0.10925018032904482,0.10925018032904482,0.11769046259334966,0.013851044985436635,0.010925018032904483,0.010925018032904483,0.11559471947941063,1.0580734890437438,1.0580734890437438,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,GATT,g=4_t=4,median,100,3.7545177513062837,0.0038125201589213997,0.0038125201589213997,0.10887735603462895,0.08364129047993296,0.1093587523441626,0.1093587523441626,0.11804806902595455,0.013935346600756529,0.01093587523441626,0.01093587523441626,0.11559471947941063,1.0570230274356354,1.0570230274356354,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,GATT,g=4_t=5,mean,100,3.7545177513062837,0.009408982464491946,0.009408982464491946,0.1131167304231134,0.09074465540464458,0.113292620809553,0.113292620809553,0.11878365616816676,0.01410955697267726,0.011329262080955301,0.011329262080955301,0.11531135363273697,1.0178187494362716,1.0178187494362716,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,GATT,g=4_t=5,median,100,3.7545177513062837,0.009207256594866818,0.009207256594866818,0.11317522499201012,0.09087499452814667,0.1133683456523375,0.1133683456523375,0.11876628878804005,0.014105431352484127,0.01133683456523375,0.01133683456523375,0.11531135363273697,1.0171388933058794,1.0171388933058794,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,GATT,g=4_t=6,mean,100,3.7545177513062837,0.01484302699982754,0.01484302699982754,0.09432076868973865,0.07381208608194648,0.09361479182366134,0.09361479182366134,0.10523486920156143,0.011074377695869742,0.009361479182366133,0.009361479182366133,0.11651296760413946,1.2445999754356187,1.2445999754356187,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,GATT,g=4_t=6,median,100,3.7545177513062837,0.014990029208353848,0.014990029208353848,0.09405114465915516,0.07362274540516989,0.09331664805419632,0.09331664805419632,0.10496073136326,0.01101675512831043,0.009331664805419632,0.009331664805419632,0.11651296760413946,1.2485764333977278,1.2485764333977278,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,GATT,g=4_t=7,mean,100,3.7545177513062837,-0.010252444646274044,0.010252444646274044,0.1115056994297568,0.08547724248605033,0.11159273167062213,0.11159273167062213,0.12811867765088925,0.01641439556301247,0.011159273167062212,0.011159273167062212,0.11552927796626382,1.0352760097965952,1.0352760097965952,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit_clip01,,current_hybrid,GATT,g=4_t=7,median,100,3.7545177513062837,-0.010342517140318174,0.010342517140318174,0.11116879131740927,0.08529953209349277,0.11124425987768198,0.11124425987768198,0.1277724490215421,0.016325798728962577,0.011124425987768197,0.011124425987768197,0.11552927796626382,1.0385190039764156,1.0385190039764156,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ATT,ATT,mean,100,3.7545177513062837,0.004407834286650072,0.004407834286650072,0.082989756745393,0.06763859375786123,0.08329011437794914,0.08329011437794914,0.0964505844819494,0.009302715246909659,0.008329011437794914,0.008329011437794914,0.09668362932743779,1.1608055775828607,1.1608055775828607,0.94,0.023748684174075843,0.31816817613276194,0.98,0.014000000000000005,0.379318702455684
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ATT,ATT,median,100,3.7545177513062837,0.004539172532780546,0.004539172532780546,0.0828396101399649,0.0674873088582811,0.08313185899921689,0.08313185899921689,0.09629162033149874,0.0092720761460655,0.00831318589992169,0.00831318589992169,0.09668362932743779,1.1630153648837391,1.1630153648837391,0.94,0.023748684174075843,0.31816817613276194,0.98,0.014000000000000005,0.379318702455684
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ES,k=0,mean,100,3.7545177513062837,0.003631772328555063,0.003631772328555063,0.10876320909735968,0.08383030140028894,0.10925018032904482,0.10925018032904482,0.11769046259334966,0.013851044985436635,0.010925018032904483,0.010925018032904483,0.11559471947941063,1.0580734890437438,1.0580734890437438,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ES,k=0,median,100,3.7545177513062837,0.0038125201589213997,0.0038125201589213997,0.10887735603462895,0.08364129047993296,0.1093587523441626,0.1093587523441626,0.11804806902595455,0.013935346600756529,0.01093587523441626,0.01093587523441626,0.11559471947941063,1.0570230274356354,1.0570230274356354,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ES,k=1,mean,100,3.7545177513062837,0.009408982464491946,0.009408982464491946,0.1131167304231134,0.09074465540464458,0.113292620809553,0.113292620809553,0.11878365616816676,0.01410955697267726,0.011329262080955301,0.011329262080955301,0.11531135363273697,1.0178187494362716,1.0178187494362716,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ES,k=1,median,100,3.7545177513062837,0.009207256594866818,0.009207256594866818,0.11317522499201012,0.09087499452814667,0.1133683456523375,0.1133683456523375,0.11876628878804005,0.014105431352484127,0.01133683456523375,0.01133683456523375,0.11531135363273697,1.0171388933058794,1.0171388933058794,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ES,k=2,mean,100,3.7545177513062837,0.01484302699982754,0.01484302699982754,0.09432076868973865,0.07381208608194648,0.09361479182366134,0.09361479182366134,0.10523486920156143,0.011074377695869742,0.009361479182366133,0.009361479182366133,0.11651296760413946,1.2445999754356187,1.2445999754356187,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ES,k=2,median,100,3.7545177513062837,0.014990029208353848,0.014990029208353848,0.09405114465915516,0.07362274540516989,0.09331664805419632,0.09331664805419632,0.10496073136326,0.01101675512831043,0.009331664805419632,0.009331664805419632,0.11651296760413946,1.2485764333977278,1.2485764333977278,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ES,k=3,mean,100,3.7545177513062837,-0.010252444646274044,0.010252444646274044,0.1115056994297568,0.08547724248605033,0.11159273167062213,0.11159273167062213,0.12811867765088925,0.01641439556301247,0.011159273167062212,0.011159273167062212,0.11552927796626382,1.0352760097965952,1.0352760097965952,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,ES,k=3,median,100,3.7545177513062837,-0.010342517140318174,0.010342517140318174,0.11116879131740927,0.08529953209349277,0.11124425987768198,0.11124425987768198,0.1277724490215421,0.016325798728962577,0.011124425987768197,0.011124425987768197,0.11552927796626382,1.0385190039764156,1.0385190039764156,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,GATT,g=4_t=4,mean,100,3.7545177513062837,0.003631772328555063,0.003631772328555063,0.10876320909735968,0.08383030140028894,0.10925018032904482,0.10925018032904482,0.11769046259334966,0.013851044985436635,0.010925018032904483,0.010925018032904483,0.11559471947941063,1.0580734890437438,1.0580734890437438,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,GATT,g=4_t=4,median,100,3.7545177513062837,0.0038125201589213997,0.0038125201589213997,0.10887735603462895,0.08364129047993296,0.1093587523441626,0.1093587523441626,0.11804806902595455,0.013935346600756529,0.01093587523441626,0.01093587523441626,0.11559471947941063,1.0570230274356354,1.0570230274356354,0.88,0.03249615361854384,0.37915211279728667,0.94,0.023748684174075843,0.4513956432640464
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,GATT,g=4_t=5,mean,100,3.7545177513062837,0.009408982464491946,0.009408982464491946,0.1131167304231134,0.09074465540464458,0.113292620809553,0.113292620809553,0.11878365616816676,0.01410955697267726,0.011329262080955301,0.011329262080955301,0.11531135363273697,1.0178187494362716,1.0178187494362716,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,GATT,g=4_t=5,median,100,3.7545177513062837,0.009207256594866818,0.009207256594866818,0.11317522499201012,0.09087499452814667,0.1133683456523375,0.1133683456523375,0.11876628878804005,0.014105431352484127,0.01133683456523375,0.01133683456523375,0.11531135363273697,1.0171388933058794,1.0171388933058794,0.89,0.031288975694324025,0.37830278167458614,0.96,0.019595917942265433,0.45044186112337614
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,GATT,g=4_t=6,mean,100,3.7545177513062837,0.01484302699982754,0.01484302699982754,0.09432076868973865,0.07381208608194648,0.09361479182366134,0.09361479182366134,0.10523486920156143,0.011074377695869742,0.009361479182366133,0.009361479182366133,0.11651296760413946,1.2445999754356187,1.2445999754356187,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,GATT,g=4_t=6,median,100,3.7545177513062837,0.014990029208353848,0.014990029208353848,0.09405114465915516,0.07362274540516989,0.09331664805419632,0.09331664805419632,0.10496073136326,0.01101675512831043,0.009331664805419632,0.009331664805419632,0.11651296760413946,1.2485764333977278,1.2485764333977278,0.96,0.019595917942265433,0.3820474541321007,0.99,0.009949874371066205,0.45421432643197723
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,GATT,g=4_t=7,mean,100,3.7545177513062837,-0.010252444646274044,0.010252444646274044,0.1115056994297568,0.08547724248605033,0.11159273167062213,0.11159273167062213,0.12811867765088925,0.01641439556301247,0.011159273167062212,0.011159273167062212,0.11552927796626382,1.0352760097965952,1.0352760097965952,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_logit_clip05,,current_hybrid,GATT,g=4_t=7,median,100,3.7545177513062837,-0.010342517140318174,0.010342517140318174,0.11116879131740927,0.08529953209349277,0.11124425987768198,0.11124425987768198,0.1277724490215421,0.016325798728962577,0.011124425987768197,0.011124425987768197,0.11552927796626382,1.0385190039764156,1.0385190039764156,0.88,0.03249615361854384,0.37936729129047747,0.95,0.021794494717703377,0.45171527337280115
correction_audit,baseline,1,800,current_hybrid_rf,,current_hybrid,ATT,ATT,mean,100,3.7545177513062837,0.001743508253784074,0.001743508253784074,0.08593226699149185,0.06986875900411034,0.08634739963369503,0.08634739963369503,0.0983907190301782,0.00968073359127547,0.008634739963369503,0.008634739963369503,0.09973656536575781,1.1550615975566445,1.1550615975566445,0.95,0.021794494717703377,0.32838466978413317,0.98,0.014000000000000005,0.39065942224972416
correction_audit,baseline,1,800,current_hybrid_rf,,current_hybrid,ATT,ATT,median,100,3.7545177513062837,0.0019560386622515004,0.0019560386622515004,0.08595542200746648,0.07003316585142533,0.08636607829485932,0.08636607829485932,0.09835464891216524,0.009673636962635287,0.008636607829485932,0.008636607829485932,0.09973656536575781,1.154811788781827,1.154811788781827,0.95,0.021794494717703377,0.32838466978413317,0.98,0.014000000000000005,0.39065942224972416
correction_audit,baseline,1,800,current_hybrid_rf,,current_hybrid,ES,k=0,mean,100,3.7545177513062837,0.0010214373991237612,0.0010214373991237612,0.10921422777178202,0.0832347082406451,0.10975962815697735,0.10975962815697735,0.11763407500923082,0.013837775603277341,0.010975962815697734,0.010975962815697734,0.12047246844207127,1.0976027385021065,1.0976027385021065,0.92,0.027129319932501065,0.39527757418249493,0.95,0.021794494717703377,0.47095638386969824
