dgp,setting,linearity_degree,N,method,n_reps,avg_n_treated_obs,surf_rmse_mean,surf_rmse_sd,surf_mae_mean,surf_mae_sd,surf_mape_mean,surf_mape_sd,surf_cover90_mean,surf_cover90_sd,surf_cover95_mean,surf_cover95_sd,surf_len90_mean,surf_len90_sd,surf_len95_mean,surf_len95_sd
canonical,B2_sweep_serial,3,400,synthdid,100,803.44,1.0429312592077695,0.07139873872949833,0.8481872288791331,0.048626985963418426,0.24664966842933492,0.013385635064400214,0.13640437231562885,0.08834146678685696,0.1762931384507399,0.08809805429089945,0.472256559668799,0.01764946037444953,0.5627282760139795,0.021030624574185707
canonical,B2_sweep_serial,3,400,twfe,100,803.44,0.891673545751091,0.03071954262766678,0.7539862512563923,0.03414849065285836,0.2212678602204263,0.014411665052472667,0.2290384439679663,0.029557897429082124,0.2664099581937846,0.0313599028855879,0.580570894357378,0.017754734635644063,0.6917928895117673,0.021156071197303512
canonical,B2_sweep_serial,3,400,wang,100,803.44,0.4240031278285046,0.07544929866761793,0.3504162788947536,0.06613894663396541,0.10155962488752895,0.019246216253660447,0.6720336064999571,0.11202314554572185,0.7522775696227396,0.10648349513836156,0.9037874633886134,0.052058778041592126,1.076928950467944,0.062031846501580945
canonical,B2_sweep_serial,3,800,corrected,100,1593.56,1.0745173403373962,0.10233064913176593,0.8668669126078561,0.07908396714958889,0.24952454764374898,0.020960806865582257,0.09351183332903988,0.11883471099616444,0.12014489010135093,0.13519425959957498,0.43248198828197765,0.7132401761857154,0.5330742761952041,0.9726855409200459
canonical,B2_sweep_serial,3,800,did2s,100,1593.56,1.0650832115190463,0.04877801261933468,0.8584125813393869,0.03126148471002534,0.2474993718940338,0.008797481289734257,0.11970157796822488,0.07879127562580822,0.15046711038991015,0.08275773346232367,0.4206168199417227,0.008900711333499607,0.5011957443519356,0.010605849387271563
canonical,B2_sweep_serial,3,800,did_dr,100,1593.56,1.0619847734604206,0.048856260180651805,0.8562406148039301,0.0290902202365222,0.2473811737209008,0.008292903031290221,0.08525540078216055,0.06254126736605761,0.10822238830038394,0.07015617422810051,0.3338723901674902,0.011371228015424343,0.39783340364691017,0.013549650939246363
canonical,B2_sweep_serial,3,800,doubleml,100,1593.56,1.0634762914648732,0.04859560897884531,0.857123635551187,0.02878545353886911,0.24739400050510574,0.00866875779958899,0.10240301757183776,0.06573456032679059,0.12987458910515803,0.0714121013842791,0.3772582912305027,0.014078809268448397,0.4495308820802947,0.016775932288838627
canonical,B2_sweep_serial,3,800,plain,100,1593.56,0.2741252030044895,0.04139291020495434,0.18834661160728167,0.028855708755336062,0.05031872513751945,0.008109842182907338,0.8459322250875043,0.07722736095502501,0.9026871268399705,0.060256494831341566,0.6561380303272333,0.03391951107626119,0.7793070965072918,0.03737796204275193
canonical,B2_sweep_serial,3,800,synthdid,100,1593.56,1.062462062400759,0.04881571718049922,0.8567838020263935,0.030139622883892225,0.24734664335274634,0.00858632212541502,0.08047633734727311,0.07710462009450968,0.10177571833614191,0.08192763504602675,0.3336241623741486,0.007930637113016328,0.3975376220524653,0.009449934911290604
canonical,B2_sweep_serial,3,800,twfe,100,1593.56,0.8925931955514745,0.022143863532256305,0.7559086629506021,0.023922033199644515,0.2206371796667009,0.010770158525412814,0.1689897148624,0.019132006239986104,0.19745532022822906,0.02038081305299513,0.40904563457405874,0.008223452115800353,0.48740793628206525,0.009798847576139889
canonical,B2_sweep_serial,3,800,wang,100,1593.56,0.3017152020493677,0.053641833637409125,0.2445246495764699,0.04570788534613439,0.07043534413719948,0.014250881507615028,0.7569464445895892,0.08921980851550082,0.8304347166358245,0.0786347994283494,0.7533363829809143,0.03953589165808896,0.8976554700495027,0.04710991027638585
canonical,B2_sweep_serial,3,1600,doubleml,100,3198.28,1.0630548722119009,0.03352534546243039,0.8551239526982701,0.02297026632224829,0.2473718611218409,0.0065697735765371905,0.04214021517014022,0.037582715139770795,0.05922275070397543,0.044757245966601966,0.2566529587116067,0.009099404172387037,0.30582079599054723,0.01084260645584869
canonical,B2_sweep_serial,3,1600,twfe,100,3198.28,0.8875752145263591,0.013565307272044573,0.7513945780844499,0.0147284307568658,0.21999771600854195,0.005870207941854139,0.12616140399450862,0.010548551958453408,0.14850356024699507,0.011151368897436745,0.2893613541482032,0.00408977667937399,0.3447953199941178,0.004873269490392971
canonical,B2_sweep_serial,3,1600,wang,100,3198.28,0.22286932844161492,0.03066001472470838,0.17904707140198664,0.02601657087583835,0.05118549516671393,0.007591288438384845,0.8027060089284191,0.06665922485950634,0.8677728623403435,0.05503875745744885,0.6164068490597914,0.021978824673569732,0.7344939025047968,0.026189379192626525
canonical,PT_conditional,1,200,corrected,200,402.44,1.07096924834364,0.0850171614546316,0.8720997435376344,0.0733048484527688,0.270346758798518,0.04236844890493978,0.33379511845748455,0.07019578160139318,0.39889846167057286,0.07995762800210432,1.0118742344279605,0.3108449275739392,1.2367908162028833,0.4094126805192183
canonical,PT_conditional,1,200,plain,200,402.44,0.2623392859871524,0.0570452031834866,0.2048926194919183,0.050134548961728226,0.061445429704091614,0.017110750214854822,0.9333490115547818,0.06986960430923568,0.9690693545954797,0.04511043893820382,0.9199567244434522,0.03801593865856238,1.0963328381790802,0.043992830532400516
canonical,PT_hold,1,200,corrected,200,402.12,1.0755073448904424,0.06504553408499299,0.8850171484296641,0.05746517968712653,0.28504265357083136,0.0422777830417869,0.2653823443973712,0.0433115930398863,0.3152976146428277,0.048665721014189985,0.8161246944905587,0.08007994664207017,0.9785842567028195,0.09925585594574204
canonical,PT_hold,1,200,plain,200,402.12,0.2426366262509978,0.055164509874588846,0.1879349838979971,0.04577303617944923,0.05808284594740968,0.016356029953061093,0.9301229903984701,0.06998759580932866,0.9671044172598312,0.04402012612132813,0.8467907805684166,0.03134589027164486,1.0074587606035765,0.03658776937486262
canonical,PT_violation_a20,1,200,corrected,200,402.12,1.2043320369120403,0.09444280150065577,0.9794296482355044,0.07865481055353829,0.3462074011445712,0.0522762365821144,0.26181792154640976,0.041613889704083765,0.31053346617329225,0.0471747809477941,0.8522243031753421,0.08518133511682792,1.0221707084259233,0.10669654702029228
canonical,PT_violation_a20,1,200,plain,200,402.12,0.8790718302647232,0.1335906547359926,0.8136821543089208,0.13414696227403122,0.24966851695151931,0.04684630536837234,0.1808397102437096,0.09945405142644936,0.25499337811824035,0.11882916049459259,0.9660625542214248,0.04641946623007621,1.1504377338684366,0.054015699648097264
canonical,PT_violation_g05,1,200,corrected,200,402.12,1.0825475707198813,0.06742032202571287,0.8896760056345668,0.05849392677772226,0.29527919992501134,0.04464677934412467,0.2650189606340859,0.044314057849891106,0.3152216985683369,0.049055093011780834,0.8170689255604997,0.07876315134050817,0.9791741308701828,0.09974114400498031
canonical,PT_violation_g05,1,200,plain,200,402.12,0.3100859367978081,0.07577276136087806,0.2548961115867053,0.07178419062452879,0.08251591540331436,0.025930023724275972,0.8328872861239235,0.12824937158942817,0.9067742286449745,0.09662956941945346,0.8538036391125542,0.03196345757067268,1.0161833999077543,0.03699633153029654
canonical,PT_violation_g10,1,200,corrected,200,402.12,1.1053499479959905,0.07345166140701596,0.905679369168227,0.06198762834648629,0.308460676645578,0.047328988220205155,0.26177757988599837,0.0446229211712848,0.3121899971323199,0.04893756186161219,0.8181768942937816,0.07927617208840766,0.9805062998851884,0.09857298937824624
canonical,PT_violation_g10,1,200,plain,200,402.12,0.46534880591169164,0.0923182468166234,0.41239908274468645,0.09224579867187402,0.13115186281960373,0.031278004512723126,0.5476765695056512,0.1767170809636653,0.6732659371325559,0.1668939720440954,0.8647333857570773,0.032452382734032836,1.02853102407638,0.0376147683643904
canonical,PT_violation_g20,1,200,corrected,200,402.12,1.1955361358424637,0.09079615931614102,0.9726096113279797,0.07508204060269019,0.34337877609945444,0.052186585221751236,0.25321766270381624,0.038702588625716794,0.301565447049687,0.04529371031438366,0.8221396638187951,0.08051793449154085,0.9845862242525695,0.09939412639701191
canonical,PT_violation_g20,1,200,plain,200,402.12,0.8424552497777037,0.10160309056932498,0.789859707064744,0.10260799310037076,0.24324794101212,0.035384054253211825,0.13144638081098153,0.08512044231012349,0.19658629662515048,0.10308274186411574,0.8896569804851876,0.034257800128172575,1.0582056340766088,0.03975044578711709
canonical,PT_violation_g40,1,200,corrected,200,402.12,1.5073232040862399,0.12042393742975013,1.2299667426144678,0.10619818966607343,0.4409015520856009,0.061147043712231695,0.2089854259909231,0.034017020728610514,0.24927711992640178,0.0407051139428294,0.8345052877166467,0.0830412564964417,1.001279029746048,0.10562333887641935
canonical,PT_violation_g40,1,200,plain,200,402.12,1.6455566964598785,0.10399643364853699,1.5756308181013698,0.1051641649378732,0.4743112678323436,0.04074771531121514,0.006855389403728113,0.008708960834790976,0.01175567441621275,0.013765284840542303,0.9292737461111545,0.03510727714780525,1.1050639890830445,0.04045644674219839
canonical,PT_violation_het10,1,200,corrected,200,402.12,1.0760575880441108,0.06595270028060828,0.884897781085763,0.05785969929740483,0.2848864823872685,0.04225838805122373,0.27525538569145974,0.043379926413452743,0.32688656579386766,0.04836139541201202,0.8438658360741789,0.07827165180962833,1.0109018164760957,0.09774319680101835
canonical,PT_violation_het10,1,200,plain,200,402.12,0.39565888178095177,0.06984277030397563,0.34207810523514126,0.07027694031415004,0.09960434467438514,0.020461382631833964,0.6763218735463775,0.1506558993862536,0.7932033811814708,0.1280709569335169,0.859385741047354,0.034150858154558594,1.0227499866271161,0.03984983609515007
canonical,PT_violation_het20,1,200,corrected,200,402.12,1.0766098122816898,0.06656783954450421,0.8848812193956754,0.05809286858204628,0.28486865081160107,0.04198598779568206,0.28820578421677917,0.04363558922258926,0.3422739681513539,0.04690437985120005,0.8830461321660366,0.07583456880623164,1.056377058434048,0.09454401035787732
canonical,PT_violation_het20,1,200,plain,200,402.12,0.7280603698967024,0.08714795920316712,0.6864509972635809,0.09015673313201453,0.1984904538301015,0.027676435589592135,0.16992921001149694,0.10440389270698294,0.26504994902519113,0.13242507963393912,0.9021393794419643,0.03745204388204298,1.0735324877446646,0.04339954182883298
canonical,PT_violation_het40,1,200,corrected,200,402.12,1.0802425272446983,0.0681064671809501,0.8865689921896405,0.05867211625393991,0.2848794734876093,0.04118392669813749,0.3255566841764354,0.04204613193351502,0.38452285805526076,0.04567132028450818,0.9995707473071679,0.07187663900854407,1.193379956951753,0.08916643881169597
canonical,PT_violation_het40,1,200,plain,200,402.12,1.5097509520696009,0.1003468346759999,1.4618996644127917,0.10356223479942737,0.42672676336872895,0.0353494931373706,0.008293523630135214,0.008789655813453496,0.014049188506627086,0.013805714241753473,0.977317561361689,0.03647639894477178,1.1625687564850322,0.042672492885901345
staggered,D_contamination,1,200,corrected,100,431.6,3.5248220510553434,0.20542791580595493,2.6521508393005373,0.16461201814007576,0.7839018755660208,2.2038917073183915,0.22120216741200388,0.03723668163507591,0.26411203565818153,0.040929860332815,1.8685860597697812,0.13500937412216996,2.2417964827117096,0.1703253381836669
staggered,D_contamination,1,200,did2s,100,431.6,4.748472827404363,0.2011216517663377,3.759644902227817,0.18875026357243097,1.2153782864463658,3.6644528210005327,0.11280150631834504,0.015629764899097325,0.13352625692400286,0.01737404754766208,1.5976216986804186,0.07386784117174254,1.9036832539741937,0.0880189423829311
staggered,D_contamination,1,200,did_dr,100,431.6,3.5191217225377525,0.20578291151145098,2.6461703557332186,0.16444958336888224,0.7852028926125546,2.2231247694846923,0.21105112525341604,0.033166282606058965,0.251797152347226,0.03589540125883625,1.8485941453329398,0.11408010488019858,2.2027353038405426,0.13593479949066223
staggered,D_contamination,1,200,doubleml,100,431.6,2.970138937946668,0.12153281867688473,2.3001320090318145,0.12023715778402405,0.329428201175295,0.02118942625457354,0.27547774562753474,0.041900086745144886,0.3215752865522781,0.04427583877409838,1.9792631589238718,0.16777569843420306,2.3584370029297856,0.19991703154559248
staggered,D_contamination,1,200,plain,100,431.6,0.90924547851366,0.0931835558558338,0.6590905151945763,0.0703286239724907,0.1689415937628598,0.39945220599369363,0.7105208908799447,0.0584956805770599,0.7876201383534377,0.05047585820596513,1.6274744805432895,0.0638032316944922,1.931778408808669,0.0732640120781749
staggered,D_contamination,1,200,synthdid,100,431.6,5.600423565055285,0.2192875429161993,4.131053562936739,0.1657407367163834,1.073936315831793,3.0250241328358483,0.08273985787907824,0.010916699791060696,0.09757056728921748,0.011364623298042728,0.9504974661361055,0.04988128538286531,1.1325873394951684,0.059437204532525156
staggered,D_contamination,1,200,twfe,100,431.6,4.43465540293274,0.1671298649935566,3.52057105208718,0.1521743885912482,0.5799108647597012,0.037141695454467834,0.10879075737678763,0.013644036609834839,0.1295762455760674,0.01478141213933351,1.4045661950100148,0.05026795325236215,1.6736438495285697,0.059897960728440884
staggered,D_contamination,1,200,wang,100,431.6,2.4022551168573405,0.10512291316116895,1.851275796881441,0.10520857393479295,0.26930277140236436,0.0186111887034543,0.3066490998628871,0.045700454054378774,0.3568527168668303,0.04571854213011409,1.8616224554223728,0.13175405927037429,2.2182594894254786,0.15699461047837665
staggered,D_contamination,2,200,corrected,100,431.6,3.929309841447184,2.1427566373468636,2.9420818869956453,1.561064427865585,0.8335730654050512,2.230490491916319,0.255185170233546,0.10863279554218432,0.3018344621022318,0.11240954232192252,3.3139038664777742,7.012325646788105,4.197088450848025,9.500195900657591
staggered,D_contamination,2,200,did2s,100,431.6,4.748472827404363,0.2011216517663377,3.759644902227817,0.18875026357243097,1.2153782864463658,3.6644528210005327,0.11280150631834504,0.015629764899097325,0.13352625692400286,0.01737404754766208,1.5976216986804186,0.07386784117174254,1.9036832539741937,0.0880189423829311
staggered,D_contamination,2,200,did_dr,100,428.36,3.5187997654937573,0.21315100992132546,2.6466467690092603,0.17163243276604398,0.787466766244227,2.237120603513461,0.2131916748379581,0.03507384818558944,0.2544899213716904,0.037762340836479114,1.8642063280280272,0.12316382190648928,2.221338362862069,0.1467587135631063
staggered,D_contamination,2,200,doubleml,100,431.6,2.9686362501264547,0.12503146698873335,2.2976263900056724,0.12615416863037746,0.32942730320910896,0.022818429115997425,0.2737838335251429,0.039200041682819486,0.3187395489903018,0.04237651500360872,1.9684200205492792,0.12615422826063433,2.3455166094716295,0.15032200173305713
staggered,D_contamination,2,200,plain,100,431.6,0.9533016314189616,0.10313102075743502,0.6897903916027808,0.07242483082455739,0.1658776252705572,0.3074475914487959,0.6946863721321006,0.06055220940560362,0.7765683508457125,0.0499877214857206,1.6591303825957968,0.06284731335110205,1.9688177174182968,0.07324398745777765
staggered,D_contamination,2,200,synthdid,100,431.6,5.600423565055285,0.21928754291619929,4.131053562936739,0.16574073671638342,1.073936315831793,3.0250241328358483,0.08273985787907824,0.010916699791060696,0.09757056728921748,0.011364623298042728,0.9504974661361062,0.049881285382865424,1.132587339495169,0.05943720453252476
staggered,D_contamination,2,200,twfe,100,431.6,4.43465540293274,0.16712986499355661,3.52057105208718,0.15217438859124818,0.5799108647597012,0.03714169545446783,0.10879075737678763,0.013644036609834839,0.1295762455760674,0.01478141213933351,1.4045661950100148,0.050267953252362184,1.6736438495285697,0.05989796072844091
staggered,D_contamination,2,200,wang,100,431.6,2.4022715739100384,0.10491961149425688,1.8513128031320618,0.10512251796413206,0.2693093734767953,0.018588946803059662,0.30676516100746765,0.045790267628320155,0.35640029834892933,0.045465991318677804,1.860904993088946,0.13146471670786392,2.2174045805126674,0.15664983762547446
staggered,D_contamination,3,200,corrected,100,431.6,3.9694227485069202,2.451502428116469,2.9081358749255695,1.7562765001693452,0.4164384787237125,0.2785011933269542,0.2429102274686112,0.12373015703169522,0.29522322900158404,0.13112730250739665,3.3419931735379267,7.6416838976867405,4.238975132552344,10.190191381712506
staggered,D_contamination,3,200,did2s,100,431.6,4.737135512480524,0.316172840139222,3.6745753938076704,0.22192157225469145,0.6124287024046585,0.04819933702248746,0.09844765087261044,0.024419411497067167,0.12239652851166637,0.02552152855072404,1.5931570135016373,0.10282066489622785,1.8983632546175664,0.12251835217756125
staggered,D_contamination,3,200,did_dr,100,428.36,3.5272611119285724,0.3192853392390095,2.587864540061342,0.174178216644722,0.3671182939433368,0.024574228220623415,0.21047649640805285,0.06188203347548241,0.255578480113933,0.06261092380584236,1.86929718802719,0.16529542861904134,2.2274044953743752,0.19696160842110672
staggered,D_contamination,3,200,doubleml,100,431.6,2.9722736939646053,0.120831854300093,2.2994463336190334,0.1205531288585665,0.32885777738938093,0.02200693951798643,0.2790083804228485,0.039809530121866055,0.3232959039673219,0.042102345278293124,1.9943725591896466,0.13003682610084238,2.376440959866089,0.15494840139727376
staggered,D_contamination,3,200,plain,100,431.6,1.3211565047814842,0.228593951342341,0.8177226439321288,0.0857883591168916,0.11021588547820091,0.011746068915485724,0.6496780292181179,0.06881057018775266,0.7357518096877617,0.06201149218349973,1.7334637563631434,0.1079627536331672,2.0568303128474037,0.12466371664954222
staggered,D_contamination,3,200,synthdid,100,431.6,5.587576185653258,0.3234056053164713,3.9906744415304103,0.19387984227729047,0.5686301082393026,0.03247023373492695,0.07607362746668078,0.019374057357057203,0.09137585893058665,0.021062180399558157,0.9536714410893045,0.059580585640863284,1.1363693630943275,0.07099463110708204
staggered,D_contamination,3,200,twfe,100,431.6,4.43465540293274,0.16712986499355664,3.52057105208718,0.1521743885912482,0.5799108647597012,0.03714169545446782,0.10879075737678763,0.013644036609834839,0.1295762455760674,0.01478141213933351,1.4045661950100148,0.050267953252362135,1.6736438495285697,0.0598979607284409
staggered,D_contamination,3,200,wang,100,431.6,2.4023591921681717,0.10492973685951175,1.8514009239095792,0.10499551102775354,0.2693222574241969,0.01859648528382714,0.305943675496579,0.04548311530137459,0.35680575761528216,0.04580701505341965,1.8609957694389063,0.13117563839073318,2.217512747181548,0.1563053796402935
staggered,D_ramp_nt05,1,200,corrected,200,558.475,2.511359945998171,0.7774203391173596,1.970425306048284,0.5745242280402988,0.7535808684552484,1.245951573001648,0.4441967514368265,0.106453576906679,0.5233139780163997,0.11370771989417038,3.5474341093724977,2.298971550912332,4.45895982542739,2.9661681176000676
staggered,D_ramp_nt05,1,200,did2s,200,558.475,2.4999802219050333,0.10962108527686919,1.998027348289405,0.1037213428906052,0.8007463089111522,1.5735313089938743,0.18229298230066704,0.030137269363220313,0.2156785500560563,0.03464353335423371,1.214271639706582,0.16529813969424406,1.4468935845040785,0.196964838865753
staggered,D_ramp_nt05,1,200,did_dr,184,556.7173913043479,2.1935728025862864,0.12294967775398327,1.7381722781281816,0.10867970970267773,0.6936604158301616,1.3181220570484222,0.2830218171240122,0.04868298117925313,0.3348771144626706,0.05367743142439984,1.6296580615856133,0.26878482680600746,1.9418569265221017,0.32027680528849967
staggered,D_ramp_nt05,1,200,doubleml,185,556.8054054054054,2.9913138245868187,2.7492862865170062,2.2110172648141,1.265707199972224,0.7945154248297176,1.2201578981487982,0.5916104624216023,0.13493069780378292,0.6599628148593057,0.130129867047704,5.977309397256906,6.6245448741607245,7.122401888243722,7.893630358523949
staggered,D_ramp_nt05,1,200,plain,200,558.475,0.924683857571048,0.13500749906671733,0.6482099740725138,0.08837953210715863,0.19073189279887073,0.27269203226915045,0.6339983914433271,0.0657471966897622,0.7107594546182128,0.062222199908487257,1.2389253355270553,0.06071548297210765,1.4768596650022123,0.07150797615307457
staggered,D_ramp_nt05,1,200,synthdid,200,558.475,2.9626967978589844,0.19952580328360642,2.2668057170394094,0.14494786576558927,0.6870545990497461,1.288063446545762,0.17668549333160213,0.03699792027931435,0.21057633643898574,0.04327089675831613,1.1548404384023352,0.22536329703554803,1.376076955774065,0.2685368726409649
staggered,D_ramp_nt05,1,200,twfe,200,558.475,2.8380514051573154,0.19074746288409963,2.1806429331851804,0.14216949133638382,0.6957439717107391,1.3316915801826203,0.175090531094076,0.016608044246802997,0.20750324298414755,0.01879338022483781,1.2032853779429367,0.08776024242879762,1.433802962919449,0.10457277876678936
staggered,D_ramp_nt05,1,200,wang,200,558.475,2.212111600957064,0.11714313046533113,1.751876424002178,0.10223395758120231,0.6949156741642579,1.194015257067367,0.2898470254768508,0.04692686338418762,0.34435543885867376,0.05269541765104056,1.688644159461461,0.2307095217287698,2.0121431819205373,0.27490729088758414
staggered,D_ramp_nt05,2,200,corrected,200,558.475,3.4151937052751062,3.690924748301473,2.5501445991492364,2.385235680991132,0.8865198274522207,1.2616987048122565,0.46648582773610286,0.1356888442965329,0.5452261890085265,0.13985603074658404,5.827628454708089,9.098757942762,7.493059626935684,11.966770718540719
staggered,D_ramp_nt05,2,200,did2s,200,558.475,2.4999802219050333,0.10962108527686919,1.998027348289405,0.1037213428906052,0.8007463089111522,1.5735313089938743,0.18229298230066704,0.030137269363220313,0.2156785500560563,0.03464353335423371,1.214271639706582,0.16529813969424406,1.4468935845040785,0.196964838865753
staggered,D_ramp_nt05,2,200,did_dr,178,512.6516853932584,2.186664928870684,0.16434508481441248,1.7320975129246756,0.14311085158468648,0.6202908539830372,0.44749391565706376,0.30210104341786176,0.06149166682099001,0.3584876338408364,0.06724377491331261,1.733463247793919,0.33052994186658374,2.065548407943295,0.3938506317160051
staggered,D_ramp_nt05,2,200,doubleml,185,556.8054054054054,3.3716459206742204,3.7261518936227214,2.3911779508407975,1.6491337885695236,0.8367173562504392,1.2772514395061583,0.6060829291864642,0.13957054321096565,0.6750003872286784,0.13212618735594822,6.915787644218058,7.91857785017066,8.240667447878174,9.435565416463644
staggered,D_ramp_nt05,2,200,plain,200,558.475,0.9563734177432265,0.14467348555563103,0.6714240247305961,0.09429916481538345,0.19694195804710424,0.28228795745819224,0.6259138426569194,0.06491215787140138,0.7031730409090104,0.06320551864656579,1.2607926176575412,0.06082329699840691,1.5020776650241272,0.07083708020116011
