dgp,setting,linearity_degree,N,estimand_type,estimand_id,method,n_reps,n_reps_attempted,retention,mean_true,bias,abs_bias,emp_sd,variance,rmse,mae,mape,avg_post_sd,sd_ratio,cover90,cover95,len90,len95,reject05,reject10,mcse_bias,mcse_cover90,mcse_cover95,mcse_reject05,mcse_reject10,role,n_reps_expected
canonical,PT_violation_het40,1,200,PRE_SUBC,X2_slope,synthdid,200,200.0,1.0,-0.0028935558949013,0.0014118061096797,0.0014118061096797,0.1496829536336836,0.0224049866085034,0.1449641743617671,0.1163637116460818,2.2894015710867186,0.2287018560813979,1.527908492780653,0.985,1.0,0.7523623255658235,0.896494809305442,0.0,0.005,0.0105841831542409,0.0085950567188355,0.0,0.0,0.004987484335815,power,200.0
canonical,PT_violation_het40,1,200,PRE_SUBC,X2_slope,wang,200,200.0,1.0,-0.0028935558949013,-0.0003271851148246,0.0003271851148246,0.2090295796509665,0.0436933651690597,0.1907517249026783,0.1525086826385843,3.0250554340785056,0.2066505667896123,0.9886187741212196,0.92,0.965,0.679820022772322,0.8100553429744715,0.06,0.115,0.0147806233239771,0.0191833260932508,0.012995191418367,0.0167928556237466,0.0225582579114611,power,200.0
canonical,PT_violation_het40,3,200,PRE,any,did2s,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.12,0.215,,,,0.0229782505861521,0.029049526674285,power,200.0
canonical,PT_violation_het40,3,200,PRE,any,did_dr,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.135,0.235,,,,0.0241635055403805,0.02998124413696,power,200.0
canonical,PT_violation_het40,3,200,PRE,any,doubleml,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.12,0.205,,,,0.0229782505861521,0.0285460154837763,power,200.0
canonical,PT_violation_het40,3,200,PRE,any,synthdid,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.005,0.02,,,,0.004987484335815,0.0098994949366116,power,200.0
canonical,PT_violation_het40,3,200,PRE,any,wang,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.135,0.23,,,,0.0241635055403805,0.029757352032733,power,200.0
canonical,PT_violation_het40,3,200,PRE,any_bonf,did2s,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.045,0.095,,,,0.014658615214269,0.0207334271166153,power,200.0
canonical,PT_violation_het40,3,200,PRE,any_bonf,did_dr,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.055,0.1,,,,0.0161206389451535,0.0212132034355964,power,200.0
canonical,PT_violation_het40,3,200,PRE,any_bonf,doubleml,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.045,0.09,,,,0.014658615214269,0.020236106344848,power,200.0
canonical,PT_violation_het40,3,200,PRE,any_bonf,synthdid,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.0,0.005,,,,0.0,0.004987484335815,power,200.0
canonical,PT_violation_het40,3,200,PRE,any_bonf,wang,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.07,0.08,,,,0.0180416185526687,0.0191833260932508,power,200.0
canonical,PT_violation_het40,3,200,PRE,joint,did2s,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.045,0.08,,,,0.014658615214269,0.0191833260932508,power,200.0
canonical,PT_violation_het40,3,200,PRE,joint,did_dr,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.05,0.1,,,,0.0154110350074224,0.0212132034355964,power,200.0
canonical,PT_violation_het40,3,200,PRE,joint,doubleml,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.065,0.11,,,,0.0174320107847603,0.0221246468898375,power,200.0
canonical,PT_violation_het40,3,200,PRE,joint,synthdid,200,200.0,1.0,-0.0012801660265436,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,power,200.0
canonical,PT_violation_het40,3,200,PRE,k=-2,did2s,200,200.0,1.0,0.0012801660265436,-0.0004303610828097,0.0004303610828097,0.1017549496324015,0.0103540697746925,0.0970283177259432,0.0786075972029697,3.794442784114307,0.1034431960726129,1.0165912955223342,0.935,0.98,0.3402979096656435,0.4054898806945257,0.045,0.085,0.0071951614904366,0.0174320107847603,0.0098994949366116,0.014658615214269,0.019719913792915,power,200.0
canonical,PT_violation_het40,3,200,PRE,k=-2,did_dr,200,200.0,1.0,0.0012801660265436,0.0019498791391392,0.0019498791391392,0.2069658604793323,0.0428348674039504,0.1976346957151734,0.1590069404135256,7.711228477681258,0.2116818359844166,1.022786248389769,0.925,0.975,0.6963714292926233,0.8297775559667224,0.025,0.075,0.0146346963419044,0.0186245805321891,0.0110397010829098,0.0110397010829098,0.0186245805321891,power,200.0
canonical,PT_violation_het40,3,200,PRE,k=-2,doubleml,200,200.0,1.0,0.0012801660265436,0.0109877854524796,0.0109877854524796,0.2889139238960662,0.0834712554210219,0.2842384005597674,0.219297015143152,10.390010703266672,0.2882862960248917,0.9978276302411776,0.91,0.945,0.9483777343234546,1.130061523804262,0.06,0.105,0.0204292994766122,0.020236106344848,0.0161206389451535,0.0167928556237466,0.0216766002869453,power,200.0
canonical,PT_violation_het40,3,200,PRE,k=-2,synthdid,200,200.0,1.0,0.0012801660265436,0.000623821905487,0.000623821905487,0.1254169350778829,0.0157294076043299,0.1201153788895489,0.097489504090024,4.828953097120438,0.2094272129328246,1.6698479579553744,0.995,1.0,0.688954377802817,0.8209395959373418,0.0,0.01,0.0088683165269204,0.004987484335815,0.0,0.0,0.0070356236397351,power,200.0
canonical,PT_violation_het40,3,200,PRE,k=-2,wang,200,200.0,1.0,0.0012801660265436,-0.000743865769403,0.000743865769403,0.2038774508680098,0.0415660149724377,0.1949928501535336,0.1567803781086662,7.5300061056789405,0.2106722533083136,1.0333278761892246,0.93,0.97,0.6930501970863859,0.8258200645663514,0.04,0.065,0.0144163128039796,0.0180416185526687,0.0120623380818148,0.013856406460551,0.0174320107847603,power,200.0
canonical,PT_violation_het40,3,200,PRE,k=-3,did2s,200,200.0,1.0,0.0025603320530872,-0.005449452710792,0.005449452710792,0.116189539391042,0.0135000090639025,0.1112415608989623,0.0904591041991753,2.078162963525404,0.1145098747123167,0.9855437530131496,0.92,0.965,0.3767040509201063,0.4488704641613025,0.045,0.115,0.0082158411206347,0.0191833260932508,0.012995191418367,0.014658615214269,0.0225582579114611,power,200.0
canonical,PT_violation_het40,3,200,PRE,k=-3,did_dr,200,200.0,1.0,0.0025603320530872,-0.000956719903364,0.000956719903364,0.227099381398373,0.0515741290315236,0.2027694007608869,0.1556268433293522,4.023342301066715,0.2245007198555148,0.9885571615085128,0.92,0.97,0.7385418141144462,0.8800266577817886,0.07,0.12,0.0160583512590059,0.0191833260932508,0.0120623380818148,0.0180416185526687,0.0229782505861521,power,200.0
canonical,PT_violation_het40,3,200,PRE,k=-3,doubleml,200,200.0,1.0,0.0025603320530872,-0.0052411862114113,0.0052411862114113,0.2738642534254363,0.0750016293042716,0.2534237949534785,0.1956181517099342,4.645735437839499,0.2915689904310205,1.0646478566813198,0.945,0.97,0.9591768403728514,1.142929449522289,0.04,0.08,0.0193651270721717,0.0161206389451535,0.0120623380818148,0.013856406460551,0.0191833260932508,power,200.0
