unit_id,time,lpop,lpop_group,spec,catt_log,catt_pct
37005,2007,2.36809189519617,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
37021,2007,5.32947682879714,3,structured_rfx_unit,-0.02278670233770591,-2.2529046191191116
37025,2007,4.87567812362863,3,structured_rfx_unit,-0.02080174959327355,-2.0586885628037455
37029,2007,1.92934513218062,1,structured_rfx_unit,0.07327460139604339,7.602597458384852
37041,2007,2.67594014718398,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
37051,2007,5.71361068584184,3,structured_rfx_unit,-0.0479053052436831,-4.677595187723416
37057,2007,4.99210465747682,3,structured_rfx_unit,-0.02278670233770591,-2.2529046191191116
37059,2007,3.55062262848208,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
37063,2007,5.40857885280557,3,structured_rfx_unit,-0.030347125368157153,-2.9891274253953104
37075,2007,2.07856615864388,1,structured_rfx_unit,-0.06419924919986446,-6.218187859661894
37079,2007,2.94306962097069,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
37085,2007,4.5111341940615,3,structured_rfx_unit,-0.020103260584672437,-1.9902537355719452
37093,2007,3.51589417829697,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
37099,2007,3.50016752229797,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
37103,2007,2.33997721221111,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
37105,2007,3.89263629162796,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
37117,2007,3.24231887659467,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
37123,2007,3.28922244628875,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
37127,2007,4.47072408943517,3,structured_rfx_unit,-0.020103260584672437,-1.9902537355719452
37155,2007,4.81493666186062,3,structured_rfx_unit,-0.02080174959327355,-2.0586885628037455
37161,2007,4.14153026532882,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
37163,2007,4.09702430184386,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
37165,2007,3.58346338135729,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
37167,2007,4.06216566385787,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
37175,2007,3.37874725282456,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
37189,2007,3.75408181735957,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
37191,2007,4.73029509291699,3,structured_rfx_unit,-0.02080174959327355,-2.0586885628037455
39019,2007,3.36162460654233,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
39021,2007,3.66073714816766,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
39035,2007,7.23991680927341,3,structured_rfx_unit,-0.021286875363860605,-2.106190893752946
39047,2007,3.34755044243138,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
39055,2007,4.50970499417002,3,structured_rfx_unit,-0.020103260584672437,-1.9902537355719452
39063,2007,4.26682619873408,3,structured_rfx_unit,-0.020103260584672437,-1.9902537355719452
39071,2007,3.71051862921742,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
39079,2007,3.4855691668815,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
39095,2007,6.12041609322756,3,structured_rfx_unit,-0.08437889980306254,-8.091705023597218
39097,2007,3.69419032643251,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
39107,2007,3.71171668801669,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
39111,2007,2.71997877196748,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
39119,2007,4.43775694592726,3,structured_rfx_unit,-0.020103260584672437,-1.9902537355719452
39143,2007,4.1237739062461,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
39163,2007,2.54991381109661,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
39173,2007,4.79632759144445,3,structured_rfx_unit,-0.02080174959327355,-2.0586885628037455
54005,2007,3.24005006009961,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
54017,2007,2.00188532346096,1,structured_rfx_unit,-0.0956875182473716,-9.125206114531824
54021,2007,1.96850998097255,1,structured_rfx_unit,0.07327460139604339,7.602597458384852
54027,2007,3.00583110823141,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
54029,2007,3.48636539403203,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
54037,2007,3.74218322613625,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
54047,2007,3.30794840944252,2,structured_rfx_unit,-0.058790461559710766,-5.709567683998495
54051,2007,3.57006776457451,2,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
