estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,target_g,target_t
ES,k=1,,,1.0,pooled_full_panel,3.927654881741606,3.92754571789718,0.0638302956919193,3.801699779725192,3.82407784525738,4.025744809553987,4.047003268424513,0.0,0.0,0.0,3.7949520842466025,information_ablation,baseline,2,800,12,1849833145,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,3.929609046982685,3.9300526582576274,0.0634793392815431,3.810380169959157,3.829918752917119,4.02909499310234,4.056160254982867,0.0,0.0,0.0,3.7949520842466025,information_ablation,baseline,2,800,12,1849833145,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,3.916938932661893,3.9178782100775056,0.0718763477818398,3.767840876483643,3.801745144163814,4.025131330605161,4.051567558545133,0.0,0.0,0.0,3.7949520842466025,information_ablation,baseline,2,800,12,1849833145,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,3.9227967907182726,3.92275499893772,0.0559500571206164,3.814154090518352,3.8344982158213705,4.011713833747974,4.031003436376688,0.0,0.0,0.0,3.7949520842466025,information_ablation,baseline,2,800,12,1849833145,pooled_full_panel,,
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,3.87119206012488,3.868965907611893,0.13166628442703,3.607725809379148,3.653699428385122,4.086482125932998,4.13012702652676,0.0,0.0,0.0,3.7949520842466025,information_ablation,baseline,2,800,12,1849833145,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.889655930244904,3.892128681183975,0.1320900257245453,3.631312924299471,3.665538253691477,4.097392718407928,4.14397268707167,0.0,0.0,0.0,3.7949520842466025,information_ablation,baseline,2,800,12,1849833145,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,3.895053204141076,3.894796117339712,0.1307520464481128,3.648220984534845,3.6721219546166495,4.111515809736675,4.143935506789672,0.0,0.0,0.0,3.7949520842466025,information_ablation,baseline,2,800,12,1849833145,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,3.855312206935287,3.8556218120989065,0.1361234892448011,3.591094084440762,3.6264079508553,4.087113163416742,4.130399877493195,0.0,0.0,0.0,3.7949520842466025,information_ablation,baseline,2,800,12,1849833145,reduced_cell,4.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,3.806050479226086,3.8071716676992535,0.0741625400051816,3.657821086025252,3.681230630657289,3.9269929310875313,3.951766529179638,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,3.8192423290262023,3.819165309116237,0.0688609278265808,3.685611930562637,3.711328737374032,3.931512223239923,3.959187312682647,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,3.8085840522435648,3.809947343240742,0.0751055677117863,3.6528156098968383,3.680202308576385,3.9286322315091375,3.958826603520481,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,3.6893460499510224,3.6885394834919625,0.0948407448027653,3.5052500455460995,3.5311075938542387,3.8413217862851767,3.8623254692174327,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,3.806050479226086,3.8071716676992535,0.0741625400051816,3.657821086025252,3.681230630657289,3.9269929310875313,3.951766529179638,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,full_panel_raw,,
ES,k=1,,,1.0,full_panel_raw,3.8192423290262023,3.819165309116237,0.0688609278265808,3.685611930562637,3.711328737374032,3.931512223239923,3.959187312682647,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,full_panel_raw,,
ES,k=2,,,2.0,full_panel_raw,3.8085840522435648,3.809947343240742,0.0751055677117863,3.6528156098968383,3.680202308576385,3.9286322315091375,3.958826603520481,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,full_panel_raw,,
ES,k=3,,,3.0,full_panel_raw,3.6893460499510224,3.6885394834919625,0.0948407448027653,3.5052500455460995,3.5311075938542387,3.8413217862851767,3.8623254692174327,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,3.7808057276117193,3.7808090630527142,0.0571513781483007,3.663034675195501,3.6860893725548767,3.8699928039556655,3.893178367938389,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,3.806012391186605,3.810682402620872,0.0767367254850078,3.650529989261358,3.6752326896082823,3.927486182841727,3.95732899451226,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,3.827855510341558,3.8270643223854974,0.0718220150431714,3.684507936309813,3.710555465217423,3.947153644819047,3.969290280483845,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,3.819484972215876,3.819188311902015,0.0766428774611799,3.665068388922167,3.6903272376887775,3.948477359551788,3.96601313737866,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,3.6872497736842833,3.685746243554769,0.0929186510581993,3.503769154217649,3.5302169883782195,3.834783533693865,3.862746941882049,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,3.806012391186605,3.810682402620872,0.0767367254850078,3.650529989261358,3.6752326896082823,3.927486182841727,3.95732899451226,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,3.827855510341558,3.8270643223854974,0.0718220150431714,3.684507936309813,3.710555465217423,3.947153644819047,3.969290280483845,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,3.819484972215876,3.819188311902015,0.0766428774611799,3.665068388922167,3.6903272376887775,3.948477359551788,3.96601313737866,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,3.6872497736842833,3.685746243554769,0.0929186510581993,3.503769154217649,3.5302169883782195,3.834783533693865,3.862746941882049,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,3.78515066185708,3.7857452682239,0.0564592315019636,3.676273147305369,3.694353384800903,3.8770472548858583,3.900017328346185,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,pooled_full_panel,,
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,3.763116765444814,3.762502116465825,0.1259350314053631,3.5161563066741177,3.558061199849524,3.969194321884415,4.006235916499842,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.840165457073186,3.8411662187769298,0.13131310347698,3.582778477129027,3.615932544745823,4.056179081263044,4.094186226763958,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,3.815044249770932,3.812967817995637,0.1297770224192563,3.5589668071804708,3.6035621780419977,4.025865137095737,4.072285718116348,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,3.617590976686852,3.616481814519486,0.1356068360104978,3.3535269318426755,3.3937638856009222,3.8485623061467473,3.887746552009109,0.0,0.0,0.0,3.72084040735316,information_ablation,baseline,2,800,60,2416614828,reduced_cell,4.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,3.709010484801221,3.7063722601006814,0.1157958606359767,3.4732796339551286,3.5117737843911523,3.898843038765528,3.944355312786462,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,3.7231528907637856,3.719172147592949,0.1156966633004417,3.498948876088661,3.53620193159129,3.9184495627620217,3.9520832213358608,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,3.759471580580037,3.757232565759738,0.124070825868164,3.5278605469098485,3.564115106524433,3.965478926720324,4.013712931483839,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,3.883931333610142,3.878861334766805,0.1434215879128358,3.6160973120351607,3.655854958797149,4.123315487748567,4.167702042762859,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,3.709010484801221,3.7063722601006814,0.1157958606359767,3.4732796339551286,3.5117737843911523,3.898843038765528,3.944355312786462,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,full_panel_raw,,
ES,k=1,,,1.0,full_panel_raw,3.7231528907637856,3.719172147592949,0.1156966633004417,3.498948876088661,3.53620193159129,3.9184495627620217,3.9520832213358608,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,full_panel_raw,,
ES,k=2,,,2.0,full_panel_raw,3.759471580580037,3.757232565759738,0.124070825868164,3.5278605469098485,3.564115106524433,3.965478926720324,4.013712931483839,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,full_panel_raw,,
ES,k=3,,,3.0,full_panel_raw,3.883931333610142,3.878861334766805,0.1434215879128358,3.6160973120351607,3.655854958797149,4.123315487748567,4.167702042762859,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,3.768891572438797,3.767477844305245,0.0997490491978985,3.5816430641966823,3.6019179127391467,3.930585697754556,3.968770076927625,0.0,0.0,0.0,3.5665139178250227,information_ablation,serial,1,200,8,329379711,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,3.706392287710405,3.708953136760699,0.1147502734263719,3.4835247038789694,3.5173792103886026,3.8880215494911976,3.924079054882566,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,3.7094695279197065,3.7128438851478593,0.1149028921852837,3.483082961987728,3.5134627049627247,3.890342445941547,3.923733979314583,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,3.746869962885081,3.7564887863115777,0.1213535291299016,3.502416862837331,3.538514457340103,3.939399066073223,3.974452284947097,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,3.8729394741755567,3.8691465269090894,0.1358373652411901,3.60797943536158,3.6549816960017214,4.092536431221631,4.147501247004007,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,3.706392287710405,3.708953136760699,0.1147502734263719,3.4835247038789694,3.5173792103886026,3.8880215494911976,3.924079054882566,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,3.7094695279197065,3.7128438851478593,0.1149028921852837,3.483082961987728,3.5134627049627247,3.890342445941547,3.923733979314583,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,3.746869962885081,3.7564887863115777,0.1213535291299016,3.502416862837331,3.538514457340103,3.939399066073223,3.974452284947097,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,3.8729394741755567,3.8691465269090894,0.1358373652411901,3.60797943536158,3.6549816960017214,4.092536431221631,4.147501247004007,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,3.758917813172688,3.762491865484451,0.0936317293171195,3.5691884686781283,3.5971683483071724,3.90515773962217,3.932045479588107,0.0,0.0,0.0,3.5665139178250227,information_ablation,serial,1,200,8,329379711,pooled_full_panel,,
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,3.679022950108617,3.673936893160964,0.2076060328204699,3.2585092979968837,3.3379037617150087,4.02942809833386,4.107546875666256,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.6956515408062174,3.699481846759665,0.2473236945298167,3.190240133294143,3.279529527560806,4.0894049646736,4.156219149572893,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,3.7222599961136913,3.726828434212542,0.2514211306338285,3.23639746168648,3.2981874266031,4.145135477712523,4.229253208339196,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,3.928121421812141,3.93502657346855,0.2538975494474719,3.4344163860039383,3.512844032881801,4.356679261236448,4.419047172694671,0.0,0.0,0.0,3.5665139178250223,information_ablation,serial,1,200,8,329379711,reduced_cell,4.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,3.515395157480956,3.5263525665908064,0.1397098014615786,3.22340781239342,3.270901852919254,3.724660528579555,3.7687270492857854,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,3.5826894287755997,3.582393226249318,0.1174207381205099,3.3527259105642884,3.3868730961129856,3.770962297970499,3.813422388552026,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,3.623950391874507,3.623656164476942,0.1115041602099264,3.421091604556126,3.45047940195293,3.813468567218369,3.863681611480795,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,3.6038885797104014,3.6062471271123626,0.1151768729670802,3.3776638222180826,3.4155154459920336,3.786149976680532,3.826446147253901,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,3.515395157480956,3.5263525665908064,0.1397098014615786,3.22340781239342,3.270901852919254,3.724660528579555,3.7687270492857854,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,full_panel_raw,,
ES,k=1,,,1.0,full_panel_raw,3.5826894287755997,3.582393226249318,0.1174207381205099,3.3527259105642884,3.3868730961129856,3.770962297970499,3.813422388552026,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,full_panel_raw,,
ES,k=2,,,2.0,full_panel_raw,3.623950391874507,3.623656164476942,0.1115041602099264,3.421091604556126,3.45047940195293,3.813468567218369,3.863681611480795,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,full_panel_raw,,
ES,k=3,,,3.0,full_panel_raw,3.6038885797104014,3.6062471271123626,0.1151768729670802,3.3776638222180826,3.4155154459920336,3.786149976680532,3.826446147253901,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,3.581480889460366,3.581187221550702,0.0962822361115981,3.3915785217896297,3.4213271342338127,3.7326447340441296,3.76912419826277,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,3.4500198638865585,3.450416061472004,0.1335144253236688,3.1857457599541577,3.224335281947845,3.6661733365325424,3.700917535631716,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,3.536809853331313,3.531097385024417,0.1241377217976839,3.3140835362006134,3.346412304788412,3.754631718103692,3.806332687816592,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,3.579814117775359,3.575823217795289,0.1266745765127889,3.3427626648427022,3.3825913634662843,3.797027262344039,3.846836199360016,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,3.5441786969445204,3.542514005731769,0.1324408886549728,3.287833138579963,3.328232215266334,3.759977977119515,3.801566017978212,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,3.4500198638865585,3.450416061472004,0.1335144253236688,3.1857457599541577,3.224335281947845,3.6661733365325424,3.700917535631716,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,3.536809853331313,3.531097385024417,0.1241377217976839,3.3140835362006134,3.346412304788412,3.754631718103692,3.806332687816592,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,3.579814117775359,3.575823217795289,0.1266745765127889,3.3427626648427022,3.3825913634662843,3.797027262344039,3.846836199360016,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,3.5441786969445204,3.542514005731769,0.1324408886549728,3.287833138579963,3.328232215266334,3.759977977119515,3.801566017978212,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,3.5277056329844383,3.5253468560576438,0.1020949198270624,3.338429285465925,3.3660595521432386,3.6965811835385383,3.734396330348302,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,pooled_full_panel,,
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,3.7511028161730993,3.752485781894969,0.1813559335119282,3.384390444145182,3.4533242429956554,4.051319790935561,4.11146260844068,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.938189187424644,3.932304945945888,0.2282174162530213,3.493436037490645,3.5719593714112623,4.325130700644146,4.397884985832089,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,4.005867834486241,4.004004449912692,0.2272562704440786,3.5818987454928024,3.641965766581623,4.37741254467241,4.45410456571942,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,3.918395717400117,3.9234328334522224,0.2351975048115278,3.445188628053004,3.536744891648584,4.306477731957273,4.383946134243677,0.0,0.0,0.0,3.803730422635632,information_ablation,serial,1,200,56,657177135,reduced_cell,4.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,3.634491230184154,3.6322062307681087,0.0618465248321145,3.508770004744634,3.5412974224984275,3.734267261058648,3.750947545098645,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,3.63328311253835,3.631248663525673,0.0543180705993342,3.5355423101518317,3.5475504341893678,3.723304611980738,3.742781182573149,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,3.632843395727108,3.6311932869350714,0.0573289085368497,3.5288495947245138,3.5441462917352324,3.726870051515808,3.7434601599915496,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,3.613285538765534,3.6147855480652287,0.0651503882229898,3.4828018579388638,3.5071181804484755,3.707473519404484,3.7315295972810327,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,3.634491230184154,3.6322062307681087,0.0618465248321145,3.508770004744634,3.5412974224984275,3.734267261058648,3.750947545098645,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,full_panel_raw,,
ES,k=1,,,1.0,full_panel_raw,3.63328311253835,3.631248663525673,0.0543180705993342,3.5355423101518317,3.5475504341893678,3.723304611980738,3.742781182573149,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,full_panel_raw,,
ES,k=2,,,2.0,full_panel_raw,3.632843395727108,3.6311932869350714,0.0573289085368497,3.5288495947245138,3.5441462917352324,3.726870051515808,3.7434601599915496,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,full_panel_raw,,
ES,k=3,,,3.0,full_panel_raw,3.613285538765534,3.6147855480652287,0.0651503882229898,3.4828018579388638,3.5071181804484755,3.707473519404484,3.7315295972810327,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,3.628475819303785,3.626969426490645,0.0508433030985123,3.532840256438176,3.5512602329631915,3.706682865652262,3.7280044930862575,0.0,0.0,0.0,3.741214145314033,information_ablation,serial,1,800,4,111428805,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,3.661103606110448,3.664236554453389,0.062590911013962,3.535278414557906,3.5574233021238277,3.756157684691261,3.782547331573555,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,3.67104462278484,3.670852369465521,0.0579135164699678,3.5639662541793453,3.5808747540604395,3.760570953448129,3.78557135369188,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,3.668910043197948,3.668558373919863,0.0586712355622306,3.5639662541793453,3.574814309170272,3.761267837341938,3.783489738423365,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,3.6373578827509063,3.641416069352889,0.0698986394886206,3.48773307824776,3.5148798940540646,3.741821989753328,3.762514275150205,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,3.661103606110448,3.664236554453389,0.062590911013962,3.535278414557906,3.5574233021238277,3.756157684691261,3.782547331573555,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,3.67104462278484,3.670852369465521,0.0579135164699678,3.5639662541793453,3.5808747540604395,3.760570953448129,3.78557135369188,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,3.668910043197948,3.668558373919863,0.0586712355622306,3.5639662541793453,3.574814309170272,3.761267837341938,3.783489738423365,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,3.6373578827509063,3.641416069352889,0.0698986394886206,3.48773307824776,3.5148798940540646,3.741821989753328,3.762514275150205,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,3.659604038711036,3.659377487266487,0.0505285713412963,3.5644999063590115,3.5804162030769016,3.73687886141764,3.754474373890951,0.0,0.0,0.0,3.741214145314033,information_ablation,serial,1,800,4,111428805,pooled_full_panel,,
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,3.6534503503325952,3.6547274016919498,0.1105588538165336,3.439027433101221,3.4690876700456728,3.8346727992886143,3.875461527775369,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.674727472577478,3.6771301719337863,0.121785697004984,3.4332992237283357,3.470489381403121,3.874274165466189,3.919656517559171,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,3.7055197211237703,3.703605474205992,0.13083399261377,3.449605984978385,3.488173864406129,3.920781647858489,3.9619992933414574,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,3.6011008360391763,3.601027277970174,0.1261497075442233,3.355608102340892,3.395241046346075,3.811251494314902,3.849992556136365,0.0,0.0,0.0,3.741214145314032,information_ablation,serial,1,800,4,111428805,reduced_cell,4.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,3.813112516631543,3.812063595634172,0.0550101041227723,3.71095993933736,3.7241052957089833,3.9051048173863703,3.925423920696794,0.0,0.0,0.0,3.8070980047011886,information_ablation,serial,1,800,52,3290232790,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,3.803259378487197,3.80332804756684,0.0520874071820597,3.701932718383095,3.719329090239128,3.884581093614719,3.905055432608072,0.0,0.0,0.0,3.8070980047011886,information_ablation,serial,1,800,52,3290232790,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,3.803800620560289,3.805138442944864,0.0546266087812783,3.696583974944677,3.7173524919998258,3.88543087571798,3.902505949405808,0.0,0.0,0.0,3.8070980047011886,information_ablation,serial,1,800,52,3290232790,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,3.8244996429912272,3.821715719108897,0.0595501743583867,3.72062280879423,3.733336490863944,3.9271625831919215,3.951387422267008,0.0,0.0,0.0,3.8070980047011886,information_ablation,serial,1,800,52,3290232790,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,3.813112516631543,3.812063595634172,0.0550101041227723,3.71095993933736,3.7241052957089833,3.9051048173863703,3.925423920696794,0.0,0.0,0.0,3.8070980047011886,information_ablation,serial,1,800,52,3290232790,full_panel_raw,,
