family,design,degree,N,rep,task_estimator,shard,n_shards,wave_id,n_waves,oracle_available,config_hash,base_seed,dgp_params,seed
correction_completion,PT_violation_g40,1,200,88,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",3512579685
correction_completion,PT_violation_g40,1,200,88,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",3512579685
correction_completion,PT_violation_het10,1,200,72,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",1152684920
correction_completion,PT_violation_het10,1,200,72,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",1152684920
correction_completion,PT_violation_het20,1,200,56,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",945330622
correction_completion,PT_violation_het20,1,200,56,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",945330622
correction_completion,PT_violation_het40,1,200,40,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",2932549433
correction_completion,PT_violation_het40,1,200,40,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",2932549433
correction_completion,baseline,3,200,24,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3352251733
correction_completion,baseline,3,200,24,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3352251733
correction_completion,baseline_sweep,2,50,8,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",627643938
correction_completion,baseline_sweep,2,50,8,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",627643938
correction_completion,baseline_sweep_d3,3,50,92,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2718169776
correction_completion,baseline_sweep_d3,3,50,92,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2718169776
correction_completion,null,3,200,76,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'base_effect': 0.0, 'effect_type': 'homogeneous', 'alpha_sd': 1.0, 'conf_strength': 1.0}",2231319562
correction_completion,null,3,200,76,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'base_effect': 0.0, 'effect_type': 'homogeneous', 'alpha_sd': 1.0, 'conf_strength': 1.0}",2231319562
correction_completion,selection_both,3,200,60,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",3423598723
correction_completion,selection_both,3,200,60,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",3423598723
correction_completion,serial,3,200,44,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",3241996172
correction_completion,serial,3,200,44,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",3241996172
correction_completion,serial_sweep,2,50,28,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",680962216
correction_completion,serial_sweep,2,50,28,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",680962216
correction_completion,serial_sweep_d3,3,100,12,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2813894602
correction_completion,serial_sweep_d3,3,100,12,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2813894602
correction_completion,staggered,1,200,96,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'dynamic_ramp': 0.4, 'cohort_multipliers': [1.0, 1.5, 2.0]}",3215631577
correction_completion,staggered,1,200,96,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'dynamic_ramp': 0.4, 'cohort_multipliers': [1.0, 1.5, 2.0]}",3215631577
correction_completion,strong_confounder,2,200,80,raw_structured,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",4267411144
correction_completion,strong_confounder,2,200,80,reference_fold_convolution_rf,184,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",4267411144
correction_completion,PT_conditional,1,200,185,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",3917412840
correction_completion,PT_conditional,1,200,185,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",3917412840
correction_completion,PT_hold,1,200,169,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",1728219233
correction_completion,PT_hold,1,200,169,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",1728219233
correction_completion,PT_violation_a20,1,200,153,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",368501451
correction_completion,PT_violation_a20,1,200,153,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",368501451
correction_completion,PT_violation_g05,1,200,137,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",2571105792
correction_completion,PT_violation_g05,1,200,137,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",2571105792
correction_completion,PT_violation_g10,1,200,121,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",2666858798
correction_completion,PT_violation_g10,1,200,121,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",2666858798
correction_completion,PT_violation_g20,1,200,105,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",3386964037
correction_completion,PT_violation_g20,1,200,105,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",3386964037
correction_completion,PT_violation_g40,1,200,89,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",1487788402
correction_completion,PT_violation_g40,1,200,89,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",1487788402
correction_completion,PT_violation_het10,1,200,73,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",3272984846
correction_completion,PT_violation_het10,1,200,73,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",3272984846
correction_completion,PT_violation_het20,1,200,57,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",2568008690
correction_completion,PT_violation_het20,1,200,57,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",2568008690
correction_completion,PT_violation_het40,1,200,41,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",4080371786
correction_completion,PT_violation_het40,1,200,41,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",4080371786
correction_completion,baseline,3,200,25,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",888869234
correction_completion,baseline,3,200,25,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",888869234
correction_completion,baseline_sweep,2,50,9,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1848768176
correction_completion,baseline_sweep,2,50,9,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1848768176
correction_completion,baseline_sweep_d3,3,50,93,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1069740712
correction_completion,baseline_sweep_d3,3,50,93,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1069740712
correction_completion,null,3,200,77,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'base_effect': 0.0, 'effect_type': 'homogeneous', 'alpha_sd': 1.0, 'conf_strength': 1.0}",1682559088
correction_completion,null,3,200,77,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'base_effect': 0.0, 'effect_type': 'homogeneous', 'alpha_sd': 1.0, 'conf_strength': 1.0}",1682559088
correction_completion,selection_both,3,200,61,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",4081831954
correction_completion,selection_both,3,200,61,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",4081831954
correction_completion,serial,3,200,45,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",514569433
correction_completion,serial,3,200,45,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",514569433
correction_completion,serial_sweep,2,50,29,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2428758866
correction_completion,serial_sweep,2,50,29,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",2428758866
correction_completion,serial_sweep_d3,3,100,13,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",3229970648
correction_completion,serial_sweep_d3,3,100,13,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",3229970648
correction_completion,staggered,1,200,97,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'dynamic_ramp': 0.4, 'cohort_multipliers': [1.0, 1.5, 2.0]}",1225644246
correction_completion,staggered,1,200,97,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'dynamic_ramp': 0.4, 'cohort_multipliers': [1.0, 1.5, 2.0]}",1225644246
correction_completion,strong_confounder,2,200,81,raw_structured,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",3358661925
correction_completion,strong_confounder,2,200,81,reference_fold_convolution_rf,185,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",3358661925
correction_completion,PT_conditional,1,200,186,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",941370399
correction_completion,PT_conditional,1,200,186,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",941370399
correction_completion,PT_hold,1,200,170,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",877504913
correction_completion,PT_hold,1,200,170,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",877504913
correction_completion,PT_violation_a20,1,200,154,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",2500482782
correction_completion,PT_violation_a20,1,200,154,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",2500482782
correction_completion,PT_violation_g05,1,200,138,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",935335038
correction_completion,PT_violation_g05,1,200,138,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",935335038
correction_completion,PT_violation_g10,1,200,122,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",673405867
correction_completion,PT_violation_g10,1,200,122,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",673405867
correction_completion,PT_violation_g20,1,200,106,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",1334918975
correction_completion,PT_violation_g20,1,200,106,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",1334918975
correction_completion,PT_violation_g40,1,200,90,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",3537127415
correction_completion,PT_violation_g40,1,200,90,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",3537127415
correction_completion,PT_violation_het10,1,200,74,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",2584549838
correction_completion,PT_violation_het10,1,200,74,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",2584549838
correction_completion,PT_violation_het20,1,200,58,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",2758423611
correction_completion,PT_violation_het20,1,200,58,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",2758423611
correction_completion,PT_violation_het40,1,200,42,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",1790218763
correction_completion,PT_violation_het40,1,200,42,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",1790218763
correction_completion,baseline,3,200,26,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",450143555
correction_completion,baseline,3,200,26,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",450143555
correction_completion,baseline_sweep,2,50,10,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1357576251
correction_completion,baseline_sweep,2,50,10,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",1357576251
correction_completion,baseline_sweep_d3,3,50,94,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",964989056
correction_completion,baseline_sweep_d3,3,50,94,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",964989056
correction_completion,null,3,200,78,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'base_effect': 0.0, 'effect_type': 'homogeneous', 'alpha_sd': 1.0, 'conf_strength': 1.0}",392159339
correction_completion,null,3,200,78,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'base_effect': 0.0, 'effect_type': 'homogeneous', 'alpha_sd': 1.0, 'conf_strength': 1.0}",392159339
correction_completion,selection_both,3,200,62,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",1847504229
correction_completion,selection_both,3,200,62,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'selection': 'both'}",1847504229
correction_completion,serial,3,200,46,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1408333304
correction_completion,serial,3,200,46,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1408333304
correction_completion,serial_sweep,2,50,30,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",809440025
correction_completion,serial_sweep,2,50,30,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",809440025
correction_completion,serial_sweep_d3,3,100,14,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1678583206
correction_completion,serial_sweep_d3,3,100,14,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.6}",1678583206
correction_completion,staggered,1,200,98,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'dynamic_ramp': 0.4, 'cohort_multipliers': [1.0, 1.5, 2.0]}",2024506316
correction_completion,staggered,1,200,98,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'dynamic_ramp': 0.4, 'cohort_multipliers': [1.0, 1.5, 2.0]}",2024506316
correction_completion,strong_confounder,2,200,82,raw_structured,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",256720546
correction_completion,strong_confounder,2,200,82,reference_fold_convolution_rf,186,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 2.0, 'conf_strength': 1.5, 'ar1_rho': 0.0}",256720546
correction_completion,PT_conditional,1,200,187,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",1804298260
correction_completion,PT_conditional,1,200,187,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 0.0, 'selection': 'observable', 'trend_heterogeneity': 0.6}",1804298260
correction_completion,PT_hold,1,200,171,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",2554767878
correction_completion,PT_hold,1,200,171,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0}",2554767878
correction_completion,PT_violation_a20,1,200,155,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",3091608320
correction_completion,PT_violation_a20,1,200,155,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'alpha_trend': 0.2}",3091608320
correction_completion,PT_violation_g05,1,200,139,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",3299102416
correction_completion,PT_violation_g05,1,200,139,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.05}",3299102416
correction_completion,PT_violation_g10,1,200,123,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",1913549628
correction_completion,PT_violation_g10,1,200,123,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.1}",1913549628
correction_completion,PT_violation_g20,1,200,107,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",2114278910
correction_completion,PT_violation_g20,1,200,107,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.2}",2114278910
correction_completion,PT_violation_g40,1,200,91,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",2521531639
correction_completion,PT_violation_g40,1,200,91,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'group_trend': 0.4}",2521531639
correction_completion,PT_violation_het10,1,200,75,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",3490368916
correction_completion,PT_violation_het10,1,200,75,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.1}",3490368916
correction_completion,PT_violation_het20,1,200,59,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",608123973
correction_completion,PT_violation_het20,1,200,59,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.2}",608123973
correction_completion,PT_violation_het40,1,200,43,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",1202112135
correction_completion,PT_violation_het40,1,200,43,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'het_trend': 0.4}",1202112135
correction_completion,baseline,3,200,27,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2711720237
correction_completion,baseline,3,200,27,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2711720237
correction_completion,baseline_sweep,2,50,11,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2125941594
correction_completion,baseline_sweep,2,50,11,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",2125941594
correction_completion,baseline_sweep_d3,3,50,95,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3981823895
correction_completion,baseline_sweep_d3,3,50,95,reference_fold_convolution_rf,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'alpha_sd': 1.0, 'conf_strength': 1.0, 'ar1_rho': 0.0}",3981823895
correction_completion,null,3,200,79,raw_structured,187,384,0,1,True,24d6dd33116d62ca,20260829,"{'base_effect': 0.0, 'effect_type': 'homogeneous', 'alpha_sd': 1.0, 'conf_strength': 1.0}",1783514085
