family,design,degree,N,task_estimator,method,estimand_type,estimand_id,point_summary,n_reps,mean_true,bias,abs_bias,rmse,mae,empirical_sd_error,emp_sd,raw_sd_est,raw_variance_est,bias_mcse,mcse_bias,avg_post_sd,sd_ratio_error,sd_ratio,cover90,mcse_cover90,len90,cover95,mcse_cover95,len95
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE,k=-4,median,1,0.0,0.0005858820606518,0.0005858820606518,0.0005858820606518,0.0005858820606518,,,,,,,0.007451780621519,,,1.0,0.0,0.0217564765391647,1.0,0.0,0.024141025998448702
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE,slope,mean,1,0.0,-0.0003469054557254,0.0003469054557254,0.0003469054557254,0.0003469054557254,,,,,,,0.002167549615461,,,1.0,0.0,0.0064246097899581,1.0,0.0,0.006668169397155799
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE,slope,median,1,0.0,-0.0009410970880993,0.0009410970880993,0.0009410970880993,0.0009410970880993,,,,,,,0.002167549615461,,,1.0,0.0,0.0064246097899581,1.0,0.0,0.006668169397155799
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=0_k=-2,mean,1,0.0,-0.0035232177131115,0.0035232177131115,0.0035232177131115,0.0035232177131115,,,,,,,0.0120233957592351,,,1.0,0.0,0.034946124410930604,1.0,0.0,0.0401632355355562
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=0_k=-2,median,1,0.0,-0.0036048015149399,0.0036048015149399,0.0036048015149399,0.0036048015149399,,,,,,,0.0120233957592351,,,1.0,0.0,0.034946124410930604,1.0,0.0,0.0401632355355562
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=0_k=-3,mean,1,0.0,-0.0021415547390059,0.0021415547390059,0.0021415547390059,0.0021415547390059,,,,,,,0.0113923080031424,,,1.0,0.0,0.0381590949273507,1.0,0.0,0.0405405943103058
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=0_k=-3,median,1,0.0,-0.0010091207805239,0.0010091207805239,0.0010091207805239,0.0010091207805239,,,,,,,0.0113923080031424,,,1.0,0.0,0.0381590949273507,1.0,0.0,0.0405405943103058
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=0_k=-4,mean,1,0.0,-0.0014977978202216,0.0014977978202216,0.0014977978202216,0.0014977978202216,,,,,,,0.0146454742524423,,,1.0,0.0,0.0450405646385303,1.0,0.0,0.049987155234453004
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=0_k=-4,median,1,0.0,0.0007652924768698,0.0007652924768698,0.0007652924768698,0.0007652924768698,,,,,,,0.0146454742524423,,,1.0,0.0,0.0450405646385303,1.0,0.0,0.049987155234453004
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=1_k=-2,mean,1,0.0,0.0036921382799202,0.0036921382799202,0.0036921382799202,0.0036921382799202,,,,,,,0.0091281236226944,,,1.0,0.0,0.0279118830359837,1.0,0.0,0.030670209361748302
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=1_k=-2,median,1,0.0,0.0035772324778673,0.0035772324778673,0.0035772324778673,0.0035772324778673,,,,,,,0.0091281236226944,,,1.0,0.0,0.0279118830359837,1.0,0.0,0.030670209361748302
